Family,TaxonName,Genus,Species,InfraName1,InfraName2,InfraName3,Cultivar,TradeName,CommonNameAll,Distribution,LifeForm,QRCodeURL,NameID
Arecaceae,Hyophorbe lagenicaulis,Hyophorbe,lagenicaulis,,,,,,"Bottle palm, Hyophorbe",Mauritius,Palm,taxon-14068.aspx?qr=0,14068
Hypericaceae,Hypericum × kalmianum 'Cfflpc' Blue Velvet ™,Hypericum,× kalmianum,,,,'Cfflpc',Blue Velvet ™,Blue Velvet St. John's-wort,Horticultural Selection,Shrub/sub-shrub,taxon-16141.aspx?qr=0,16141
Hypericaceae,Hypericum ascyron,Hypericum,ascyron,,,,,,"Giant St. John's-wort, Great St. John's-wort","NE North America, Asia",Shrub/sub-shrub,taxon-6384.aspx?qr=0,6384
Hypericaceae,Hypericum kalmianum,Hypericum,kalmianum,,,,,,Kalm's St. John's-wort,Quebec to central Wisconsin,Shrub/sub-shrub,taxon-6400.aspx?qr=0,6400
Hypericaceae,Hypericum olympicum 'Citrinum',Hypericum,olympicum,,,,'Citrinum',,Citrinum St. John's Wort,"Balkans, Turkey",Shrub/sub-shrub,taxon-6405.aspx?qr=0,6405
Hypericaceae,Hypericum perforatum,Hypericum,perforatum,,,,,,St. John's-wort,"Eurasia, N Africa",Herbaceous perennial,taxon-6414.aspx?qr=0,6414
Hypericaceae,Hypericum prolificum,Hypericum,prolificum,,,,,,Broombrush,North America,Shrub/sub-shrub,taxon-6415.aspx?qr=0,6415
Molluginaceae,Hypertelis bowkeriana,Hypertelis,bowkeriana,,,,,,Hypertelis,"Ethiopia to South Africa, Madagascar",Cactus/succulent,taxon-17142.aspx?qr=0,17142
Acanthaceae,Hypoestes phyllostachya,Hypoestes,phyllostachya,,,,,,"Hypoestes, Polka-dot Plant",Madagascar,Shrub/sub-shrub,taxon-6429.aspx?qr=0,6429
Hypoxidaceae,Hypoxis hirsuta,Hypoxis,hirsuta,,,,,,Star Grass,Eastern North America,"Geophyte (bulb, corm or tuber)",taxon-6430.aspx?qr=0,6430
Lamiaceae,Hyptis emoryi,Hyptis,emoryi,,,,,,Desert Lavender,"Deserts, Southwestern U.S.",Shrub/sub-shrub,taxon-6434.aspx?qr=0,6434
Lamiaceae,Hyssopus officinalis,Hyssopus,officinalis,,,,,,Hyssop,Europe,Herbaceous perennial,taxon-6435.aspx?qr=0,6435
Brassicaceae,Iberis sayana,Iberis,sayana,,,,,,Dwarf Candytuft,Europe,Herbaceous perennial,taxon-6448.aspx?qr=0,6448
Brassicaceae,Iberis sempervirens,Iberis,sempervirens,,,,,,Evergreen Candytuft,Southern Europe,Herbaceous perennial,taxon-6449.aspx?qr=0,6449
Brassicaceae,Iberis sempervirens 'Purity',Iberis,sempervirens,,,,'Purity',,Purity Candytuft,S Europe,Herbaceous perennial,taxon-6451.aspx?qr=0,6451
Cucurbitaceae,Ibervillea hypoleuca,Ibervillea,hypoleuca,,,,,,Ibervillea,SW Mexico,Vine/liana,taxon-150335.aspx?qr=0,150340
Cucurbitaceae,Ibervillea tenuisecta,Ibervillea,tenuisecta,,,,,,Ibervillea,"Southwestern U.S., Mexico",Vine/liana,taxon-150336.aspx?qr=0,150341
Fouquieriaceae,Idria columnaris,Idria,columnaris,,,,,,Boojum Tree,Sonora Mexico,Tree,taxon-6459.aspx?qr=0,6459
Aquifoliaceae,Ilex × meserveae 'Conapry' Blue Princess ®,Ilex,× meserveae,,,,'Conapry',Blue Princess ®,"Blue Princess® Holly, Meserve Hybrid Holly",Interspecies Hybrid,Shrub/sub-shrub,taxon-6468.aspx?qr=0,6468
Aquifoliaceae,Ilex × meserveae 'China Boy',Ilex,× meserveae,,,,'China Boy',,China Boy Blue Holly,Hybrid Origin,Shrub/sub-shrub,taxon-6469.aspx?qr=0,6469
Aquifoliaceae,Ilex × meserveae 'China Girl',Ilex,× meserveae,,,,'China Girl',,China Girl Holly,Interspecies Hybrid,Shrub/sub-shrub,taxon-6470.aspx?qr=0,6470
Aquifoliaceae,Ilex × meserveae 'Mesan' Blue Stallion ®,Ilex,× meserveae,,,,'Mesan',Blue Stallion ®,"Blue Stallion® Holly, Meserve Hybrid Holly",Interspecies Hybrid,Shrub/sub-shrub,taxon-16714.aspx?qr=0,16714
Aquifoliaceae,Ilex × meserveae,Ilex,× meserveae,,,,,,Meserve Hybrid Holly,Interspecies Hybrid,Shrub/sub-shrub,taxon-6464.aspx?qr=0,6464
Aquifoliaceae,Ilex × meserveae 'Blue Girl',Ilex,× meserveae,,,,'Blue Girl',,"Blue Girl Holly, Meserve Hybrid Holly, Blue Princess Holly",Interspecies Hybrid,Shrub/sub-shrub,taxon-6466.aspx?qr=0,6466
Aquifoliaceae,Ilex × meserveae 'Conablu' Blue Prince ®,Ilex,× meserveae,,,,'Conablu',Blue Prince ®,"Blue Prince® Holly, Meserve Hybrid Holly",Interspecies Hybrid,Shrub/sub-shrub,taxon-6467.aspx?qr=0,6467
Aquifoliaceae,Ilex × meserveae 'Mesid' Blue Maid,Ilex,× meserveae,,,,'Mesid',Blue Maid,Blue Maid Meserve Holly,Interspecies Hybrid,Shrub/sub-shrub,taxon-15983.aspx?qr=0,15983
Aquifoliaceae,Ilex × meserveae 'WillEmer' Emerald Magic ®,Ilex,× meserveae,,,,'WillEmer',Emerald Magic ®,Emerald Magic® Meserve Holly,Interspecies Hybrid,Shrub/sub-shrub,taxon-16972.aspx?qr=0,16972
Aquifoliaceae,Ilex crenata 'Helleri',Ilex,crenata,,,,'Helleri',,Helleri Holly,Southeast Asia,Shrub/sub-shrub,taxon-13207.aspx?qr=0,13207
Aquifoliaceae,Ilex crenata 'Sky Pencil',Ilex,crenata,,,,'Sky Pencil',,Sky Pencil Japanese Holly,Horticultural Selection (Japan),Shrub/sub-shrub,taxon-16136.aspx?qr=0,16136
Aquifoliaceae,Ilex crenata,Ilex,crenata,,,,,,Japanese Holly,Japan,Shrub/sub-shrub,taxon-6475.aspx?qr=0,6475
Aquifoliaceae,Ilex crenata 'Convexa',Ilex,crenata,,,,'Convexa',,Convexa Japanese Holly,"Korea, Japan",Shrub/sub-shrub,taxon-6476.aspx?qr=0,6476
Aquifoliaceae,Ilex crenata 'Steeds',Ilex,crenata,,,,'Steeds',,Steeds Japanese Holly,"China, Korea, Japan",Shrub/sub-shrub,taxon-15553.aspx?qr=0,15553
Aquifoliaceae,Ilex glabra 'Shamrock',Ilex,glabra,,,,'Shamrock',,Shamrock Inkberry,Eastern North America,Shrub/sub-shrub,taxon-6487.aspx?qr=0,6487
Aquifoliaceae,Ilex glabra 'Compacta',Ilex,glabra,,,,'Compacta',,Dwarf Inkberry,Hort. Selection (E North America),Shrub/sub-shrub,taxon-16690.aspx?qr=0,16690
Aquifoliaceae,Ilex glabra,Ilex,glabra,,,,,,Ink Berry,Eastern North America,Shrub/sub-shrub,taxon-6484.aspx?qr=0,6484
Aquifoliaceae,Ilex laevigata,Ilex,laevigata,,,,,,Smooth Winterberry,Eastern U.S.,Shrub/sub-shrub,taxon-6488.aspx?qr=0,6488
Aquifoliaceae,Ilex opaca 'Femina',Ilex,opaca,,,,'Femina',,Female American Holly,Eastern and Central U.S.,Tree,taxon-6490.aspx?qr=0,6490
Aquifoliaceae,Ilex opaca 'Mascula',Ilex,opaca,,,,'Mascula',,Male American Holly,Eastern and Central U.S.,Tree,taxon-6491.aspx?qr=0,6491
Aquifoliaceae,Ilex opaca 'Pride's Gold',Ilex,opaca,,,,'Pride's Gold',,Pride's Gold American Holly,Hort. Selection (E and Cent. U.S.),Tree,taxon-16342.aspx?qr=0,16342
Aquifoliaceae,Ilex opaca 'Jersey Princes',Ilex,opaca,,,,'Jersey Princes',,Jersey Princes American Holly,Hort. Selection (Eastern and Cent. U.S.),Tree,taxon-17298.aspx?qr=0,17298
Aquifoliaceae,Ilex opaca,Ilex,opaca,,,,,,American Holly,Eastern and Central U.S.,Tree,taxon-6489.aspx?qr=0,6489
Aquifoliaceae,Ilex paraguariensis,Ilex,paraguariensis,,,,,,"Mate, Yerba Mate, Paraguay Tea, Ilex",Eastern South America,,taxon-14728.aspx?qr=0,14728
Aquifoliaceae,Ilex serrata 'Sieboldii',Ilex,serrata,,,,'Sieboldii',,Siebold's Japanese Winterberry,"Japan, China",Shrub/sub-shrub,taxon-6495.aspx?qr=0,6495
Aquifoliaceae,Ilex verticillata 'Jolly Red',Ilex,verticillata,,,,'Jolly Red',,Jolly Red Winterberry,Eastern North America,Shrub/sub-shrub,taxon-6498.aspx?qr=0,6498
Aquifoliaceae,Ilex verticillata 'Red Sprite',Ilex,verticillata,,,,'Red Sprite',,Red Sprite Winterberry,Hort. Selection (Eastern North America),Shrub/sub-shrub,taxon-17296.aspx?qr=0,17296
Aquifoliaceae,Ilex verticillata,Ilex,verticillata,,,,,,Winterberry,Eastern North America,Shrub/sub-shrub,taxon-6496.aspx?qr=0,6496
Aquifoliaceae,Ilex verticillata 'Jim Dandy',Ilex,verticillata,,,,'Jim Dandy',,Jim Dandy Winterberry,Hort. Selection (Eastern North America),Shrub/sub-shrub,taxon-17295.aspx?qr=0,17295
Aquifoliaceae,Ilex verticillata (male),Ilex,verticillata (male),,,,,,Winterberry,Eastern North America,Shrub/sub-shrub,taxon-6497.aspx?qr=0,6497
Schisandraceae,Illicium arborescens,Illicium,arborescens,,,,,,Anise Tree,Taiwan,Tree,taxon-6503.aspx?qr=0,6503
Schisandraceae,Illicium mexicanum 'Aztec Fire',Illicium,mexicanum,,,,'Aztec Fire',,Aztec Fire Anice Tree,Horticultural Selection (Mexico),Shrub/sub-shrub,taxon-16843.aspx?qr=0,16843
Schisandraceae,Illicium oligandrum,Illicium,oligandrum,,,,,,Anise Tree,China,Shrub/sub-shrub,taxon-6507.aspx?qr=0,6507
Schisandraceae,Illicium verum,Illicium,verum,,,,,,"Star Anise, Chinese Anise","SE China, NW Vietnam",Tree,taxon-14785.aspx?qr=0,14785
Balsaminaceae,Impatiens balsamina,Impatiens,balsamina,,,,,,Garden Balsam,Southeastern Asia,Herbaceous perennial,taxon-6510.aspx?qr=0,6510
Balsaminaceae,Impatiens capensis,Impatiens,capensis,,,,,,Jewelweed,Northern U.S.,Herbaceous perennial,taxon-6511.aspx?qr=0,6511
Balsaminaceae,Impatiens grandis,Impatiens,grandis,,,,,,"Patience Plant, Impatiens","India, Sri Lanka",,taxon-14664.aspx?qr=0,14664
Balsaminaceae,Impatiens hawkeri,Impatiens,hawkeri,,,,,,New Guinea Impatiens,New Guinea to Solomon Islands,Herbaceous perennial,taxon-6514.aspx?qr=0,6514
Balsaminaceae,Impatiens hians,Impatiens,hians,,,,,,"African Red Impatiens, Impatiens",Cent. W Africa,Herbaceous perennial,taxon-16586.aspx?qr=0,16586
Balsaminaceae,Impatiens omeiana,Impatiens,omeiana,,,,,,"Mt Omei Impatiens, Busy Lizzie, Impatiens",South Cent. China,Herbaceous perennial,taxon-14675.aspx?qr=0,14675
Balsaminaceae,Impatiens pallida,Impatiens,pallida,,,,,,Pale Touch-me-not,"E N America, W to Dakotas, Okla.",Herb Annual,taxon-17151.aspx?qr=0,17151
Balsaminaceae,Impatiens repens,Impatiens,repens,,,,,,Impatiens,Sri Lanka,Herbaceous perennial,taxon-6518.aspx?qr=0,6518
Balsaminaceae,Impatiens sodenii,Impatiens,sodenii,,,,,,"Balsam, Busy Lizzie, Oliver's Snap-weed",Eastern Africa,Herbaceous perennial,taxon-6520.aspx?qr=0,6520
Balsaminaceae,Impatiens walleriana 'Peaches & Cream',Impatiens,walleriana,,,,'Peaches & Cream',,"Peaches & Cream Impatiens, Patience Plant, Impatiens","Kenya to Mozambique, Zimbabwe",Herbaceous perennial,taxon-15355.aspx?qr=0,15355
Poaceae,Imperata cylindrica 'Red Baron',Imperata,cylindrica,,,,'Red Baron',,Red Baron Blood Grass,Hort. Selection (Japan),Herbaceous perennial,taxon-6538.aspx?qr=0,6538
Fabaceae,Indigofera kirilowii,Indigofera,kirilowii,,,,,,Indigo,"China, Korea, Japan",Shrub/sub-shrub,taxon-6554.aspx?qr=0,6554
Fabaceae,Indigofera pseudotinctoria,Indigofera,pseudotinctoria,,,,,,Indigo,Asia,Shrub/sub-shrub,taxon-6555.aspx?qr=0,6555
Fabaceae,Inga vera,Inga,vera,,,,,,Guaba,"Mexico, Northern S America",Tree,taxon-15450.aspx?qr=0,15450
Asteraceae,Inula helenium,Inula,helenium,,,,,,Elecampane,Eurasia,Herbaceous perennial,taxon-6560.aspx?qr=0,6560
Solanaceae,Iochroma 'Royal Blue',Iochroma,,,,,'Royal Blue',,Royal Blue Iochroma,Horticultural Origin,Shrub/sub-shrub,taxon-14577.aspx?qr=0,14577
Solanaceae,Iochroma fuchsioides,Iochroma,fuchsioides,,,,,,Red Iochroma,Colombia to Peru,Shrub/sub-shrub,taxon-6565.aspx?qr=0,6565
Solanaceae,Iochroma grandiflora,Iochroma,grandiflora,,,,,,Giant Iochroma,Ecuador,Shrub/sub-shrub,taxon-6566.aspx?qr=0,6566
Asteraceae,Ionactis linariifolius,Ionactis,linariifolius,,,,,,"Flax-leaved Stiff-aster, Narrowleaf Goldenbush, Savoryleaf Aster",North America,Herbaceous perennial,taxon-15669.aspx?qr=0,15669
Amaryllidaceae,Ipheion uniflorum,Ipheion,uniflorum,,,,,,Spring Starflower,"Uruguay, Argentina","Geophyte (bulb, corm or tuber)",taxon-6568.aspx?qr=0,6568
Convolvulaceae,Ipomoea alba,Ipomoea,alba,,,,,,Moon Flower,Pantropical,Herbaceous perennial,taxon-13503.aspx?qr=0,13503
Convolvulaceae,Ipomoea bolusiana,Ipomoea,bolusiana,,,,,,Ipomoea,Southern Africa and Madagascar,Vine/liana,taxon-150323.aspx?qr=0,150328
Convolvulaceae,Ipomoea crassipes,Ipomoea,crassipes,,,,,,Ipomoea,Southern and Eastern Africa,Vine/liana,taxon-150324.aspx?qr=0,150329
Convolvulaceae,Ipomoea holubii,Ipomoea,holubii,,,,,,Morning glory,Africa,Herbaceous perennial,taxon-6571.aspx?qr=0,6571
Convolvulaceae,Ipomoea lobata,Ipomoea,lobata,,,,,,"Exotic Love Vine, Spanish Flag",Mexico,Herbaceous perennial,taxon-6573.aspx?qr=0,6573
Convolvulaceae,Ipomoea sp.,Ipomoea,sp.,,,,,,Ipomoea,Tropical Africa,Vine/liana,taxon-150325.aspx?qr=0,150330
Amaranthaceae,Iresine diffusa f. lindenii,Iresine,diffusa,lindenii,,,,,"Bloodleaf, Iresine, Iresine",Ecuador,Herbaceous perennial,taxon-150646.aspx?qr=0,150652
Iridaceae,Iris 'Green Spot',Iris,,,,,'Green Spot',,Green Spot Standard Dw. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-6586.aspx?qr=0,6586
Iridaceae,Iris 'Lenna M',Iris,,,,,'Lenna M',,Lenna M. Standard Dw. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-6588.aspx?qr=0,6588
Iridaceae,Iris 'White Hills',Iris,,,,,'White Hills',,White Hills Iris,Horticultural Origin,Herbaceous perennial,taxon-6598.aspx?qr=0,6598
Iridaceae,Iris 'Frank Elder',Iris,,,,,'Frank Elder',,Frank Elder Iris,Interspecies Hybrid,Herbaceous perennial,taxon-6627.aspx?qr=0,6627
Iridaceae,Iris 'Aichi no Kagayaki',Iris,,,,,'Aichi no Kagayaki',,"Glory of Aichi, Aching Tongue Iris",Interspecies Hybrid,Herbaceous perennial,taxon-14913.aspx?qr=0,14913
Iridaceae,Iris × germanica 'Don't Stop Believing',Iris,× germanica,,,,'Don't Stop Believing',,Don't Stop Believing Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-17672.aspx?qr=0,17672
Iridaceae,Iris × robusta 'Gerald Darby',Iris,× robusta,,,,'Gerald Darby',,Gerald Darby Iris,Interspecies Hybrid,Herbaceous perennial,taxon-16696.aspx?qr=0,16696
Iridaceae,Iris × sambucina,Iris,× sambucina,,,,,,"Dwarf Hybrid Iris, Iris",Interspecies Hybrid,Herbaceous perennial,taxon-6953.aspx?qr=0,6953
Iridaceae,Iris cristata 'Vein Mountain',Iris,cristata,,,,'Vein Mountain',,Vein Mountain Dwarf Crested Iris,Eastern U.S.,Herbaceous perennial,taxon-6858.aspx?qr=0,6858
Iridaceae,Iris cristata,Iris,cristata,,,,,,Crested Iris,Eastern U.S.,Herbaceous perennial,taxon-6852.aspx?qr=0,6852
Iridaceae,Iris cristata 'Alba',Iris,cristata,,,,'Alba',,White Crested Iris,Eastern U.S.,Herbaceous perennial,taxon-6854.aspx?qr=0,6854
Iridaceae,Iris crocea,Iris,crocea,,,,,,Iris,Kashmir,Herbaceous perennial,taxon-6860.aspx?qr=0,6860
Iridaceae,Iris domestica,Iris,domestica,,,,,,"Blackberry Lily, Leopard Lily","Cent. Asia, India, China, Japan",Herbaceous perennial,taxon-16705.aspx?qr=0,16705
Iridaceae,Iris ensata,Iris,ensata,,,,,,Japanese Water Iris,"Japan, N China, E Russia",Herbaceous perennial,taxon-6867.aspx?qr=0,6867
Iridaceae,Iris ensata 'Pink Frost',Iris,ensata,,,,'Pink Frost',,Pink Frost Japanese Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-6901.aspx?qr=0,6901
Iridaceae,Iris ensata 'Alpine Majesty',Iris,ensata,,,,'Alpine Majesty',,Alpine Majesty Japanese Water Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-15678.aspx?qr=0,15678
Iridaceae,Iris ensata 'Dirigo Pink Milestone',Iris,ensata,,,,'Dirigo Pink Milestone',,Dirigo Pink Milestone Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-15679.aspx?qr=0,15679
Iridaceae,Iris ensata 'Lake Effect',Iris,ensata,,,,'Lake Effect',,Lake Effect Japanese Water Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-15683.aspx?qr=0,15683
Iridaceae,Iris ensata 'Whitecaps',Iris,ensata,,,,'Whitecaps',,Whitecaps Japanese Water Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-15687.aspx?qr=0,15687
Iridaceae,Iris ensata 'Snowy Hills',Iris,ensata,,,,'Snowy Hills',,Snowy Hills Water Iris,"Hort. Selection (Japan, China, Russia)",Herbaceous perennial,taxon-17673.aspx?qr=0,17673
Iridaceae,Iris ensata 'Light In Opal',Iris,ensata,,,,'Light In Opal',,Light In Opal Iris,Hort. Selection (Japan to E Russia),Herbaceous perennial,taxon-6899.aspx?qr=0,6899
Iridaceae,Iris ensata 'Variegata',Iris,ensata,,,,'Variegata',,Variegated Japanese Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-6905.aspx?qr=0,6905
Iridaceae,Iris ensata 'Greywoods Social Butterfly',Iris,ensata,,,,'Greywoods Social Butterfly',,Greywoods Social Butterfly Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-15681.aspx?qr=0,15681
Iridaceae,Iris ensata 'Upson Downs',Iris,ensata,,,,'Upson Downs',,Upson Downs Japanese Water Iris,Japan to E Russia (Horticultural Origin),Herbaceous perennial,taxon-15686.aspx?qr=0,15686
Iridaceae,Iris ensata 'Ruffled Dimitry',Iris,ensata,,,,'Ruffled Dimitry',,Ruffled Dimitry Water Iris,"Hort. Selection (Japan, China, Russia)",Herbaceous perennial,taxon-15916.aspx?qr=0,15916
Iridaceae,Iris ensata 'Mirharu',Iris,ensata,,,,'Mirharu',,Mirharu Water Iris,"Hort. Selection (Japan, China, Russia)",Herbaceous perennial,taxon-17667.aspx?qr=0,17667
Iridaceae,Iris germanica 'Classic Look',Iris,germanica,,,,'Classic Look',,Classic Look German Iris,Horticultural Origin,Herbaceous perennial,taxon-6657.aspx?qr=0,6657
Iridaceae,Iris germanica var. florentina,Iris,germanica,florentina,,,,,Orris Root,Horticultural Origin,Herbaceous perennial,taxon-6773.aspx?qr=0,6773
Iridaceae,Iris germanica 'Rare Treat',Iris,germanica,,,,'Rare Treat',,Rare Treat Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15666.aspx?qr=0,15666
Iridaceae,Iris germanica 'Conjuring Cat',Iris,germanica,,,,'Conjuring Cat',,Conjuring Cat Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15699.aspx?qr=0,15699
Iridaceae,Iris germanica 'Revere',Iris,germanica,,,,'Revere',,Revere Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15706.aspx?qr=0,15706
Iridaceae,Iris germanica 'Amiable',Iris,germanica,,,,'Amiable',,Amiable Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16880.aspx?qr=0,16880
Iridaceae,Iris germanica 'Angelwalker',Iris,germanica,,,,'Angelwalker',,Angelwalker Int. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16881.aspx?qr=0,16881
Iridaceae,Iris germanica 'Berry Fulfilling',Iris,germanica,,,,'Berry Fulfilling',,Berry Fulfilling Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16888.aspx?qr=0,16888
Iridaceae,Iris germanica 'Blitzen',Iris,germanica,,,,'Blitzen',,Blitzen Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16890.aspx?qr=0,16890
Iridaceae,Iris germanica 'Blowing Kisses',Iris,germanica,,,,'Blowing Kisses',,Blowing Kisses Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16891.aspx?qr=0,16891
Iridaceae,Iris germanica 'Ever Cool',Iris,germanica,,,,'Ever Cool',,Ever Cool Int. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16909.aspx?qr=0,16909
Iridaceae,Iris germanica 'Hot Spice',Iris,germanica,,,,'Hot Spice',,Hot Spice Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16917.aspx?qr=0,16917
Iridaceae,Iris germanica 'Line Drive',Iris,germanica,,,,'Line Drive',,Line Drive Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16920.aspx?qr=0,16920
Iridaceae,Iris germanica 'Many Mahalos',Iris,germanica,,,,'Many Mahalos',,Many Mahalos Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16922.aspx?qr=0,16922
Iridaceae,Iris germanica 'Mariposa Wizard',Iris,germanica,,,,'Mariposa Wizard',,Mariposa Wizard Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16923.aspx?qr=0,16923
Iridaceae,Iris germanica 'Sunny Honey',Iris,germanica,,,,'Sunny Honey',,Sunny Honey Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16928.aspx?qr=0,16928
Iridaceae,Iris germanica 'Dynamite',Iris,germanica,,,,'Dynamite',,Dynamite Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15660.aspx?qr=0,15660
Iridaceae,Iris germanica 'Lady Friend',Iris,germanica,,,,'Lady Friend',,Lady Friend Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15662.aspx?qr=0,15662
Iridaceae,Iris germanica 'Thornbird',Iris,germanica,,,,'Thornbird',,Thornbird Tall Bearded Iris,Mediterranean (probably an ancient hybrid),Herbaceous perennial,taxon-15695.aspx?qr=0,15695
Iridaceae,Iris germanica 'Drama Queen',Iris,germanica,,,,'Drama Queen',,Drama Queen Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15700.aspx?qr=0,15700
Iridaceae,Iris germanica 'Florentine Silk',Iris,germanica,,,,'Florentine Silk',,Florentine Silk Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15701.aspx?qr=0,15701
Iridaceae,Iris germanica 'Haute Les Voiles',Iris,germanica,,,,'Haute Les Voiles',,Haute Les Voiles Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15702.aspx?qr=0,15702
Iridaceae,Iris germanica 'Sea Power',Iris,germanica,,,,'Sea Power',,Sea Power Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15707.aspx?qr=0,15707
Iridaceae,Iris germanica 'Tour de France',Iris,germanica,,,,'Tour de France',,Tour de France Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-15709.aspx?qr=0,15709
Iridaceae,Iris germanica 'All My Dreams',Iris,germanica,,,,'All My Dreams',,All My Dreams Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16872.aspx?qr=0,16872
Iridaceae,Iris germanica 'Ambroisie',Iris,germanica,,,,'Ambroisie',,Ambroisie Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16879.aspx?qr=0,16879
Iridaceae,Iris germanica 'Autumn Riesling',Iris,germanica,,,,'Autumn Riesling',,Autumn Riesling Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16885.aspx?qr=0,16885
Iridaceae,Iris germanica 'Ballycastle',Iris,germanica,,,,'Ballycastle',,Ballycastle Int. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16887.aspx?qr=0,16887
Iridaceae,Iris germanica 'Blue Flirt',Iris,germanica,,,,'Blue Flirt',,Blue Flirt Int. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16892.aspx?qr=0,16892
Iridaceae,Iris germanica 'Concertina',Iris,germanica,,,,'Concertina',,Concertina Int. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16896.aspx?qr=0,16896
Iridaceae,Iris germanica 'Devil's Playground',Iris,germanica,,,,'Devil's Playground',,Devil's Playground Int. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16902.aspx?qr=0,16902
Iridaceae,Iris germanica 'Earthborn',Iris,germanica,,,,'Earthborn',,Earthborn Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16907.aspx?qr=0,16907
Iridaceae,Iris germanica 'End Zone',Iris,germanica,,,,'End Zone',,End Zone Int. Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16908.aspx?qr=0,16908
Iridaceae,Iris germanica 'Fathom',Iris,germanica,,,,'Fathom',,Fathom Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16910.aspx?qr=0,16910
Iridaceae,Iris germanica 'Fine Wine',Iris,germanica,,,,'Fine Wine',,Fine Wine Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16911.aspx?qr=0,16911
Iridaceae,Iris germanica 'Grand Amiral',Iris,germanica,,,,'Grand Amiral',,Grand Amiral Tall Bearded Iris,Horticultural Origin,Herbaceous perennial,taxon-16914.aspx?qr=0,16914
